"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"1854",1,"red_thresholded",14,255,0,328.286,87.143,328.286,87.143,326,85,5,4,1,3570,3570,1.264,0.791,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1855",2,"red_thresholded",11,255,0,341.318,146.045,341.318,146.045,339,144,4,4,0.976,2805,2805,1.218,0.821,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1856",3,"red_thresholded",16,255,0,496.312,202.312,496.312,202.312,494,200,5,4,1,4080,4080,1.314,0.761,0.914,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1857",4,"red_thresholded",26,255,0,367.692,362.269,367.692,362.269,364,359,7,6,0.967,6630,6630,1.203,0.831,0.839,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1858",5,"red_thresholded",16,255,0,437.688,426.75,437.688,426.75,435,424,5,5,0.927,4080,4080,1.36,0.735,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1859",6,"red_thresholded",10,255,0,664.8,529.8,664.8,529.8,663,528,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1860",7,"red_thresholded",10,255,0,139.7,536.2,139.7,536.2,138,534,3,4,1,2550,2550,1.559,0.641,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1861",8,"red_thresholded",10,255,0,152.1,544,152.1,544,150,542,4,4,0.982,2550,2550,1.238,0.808,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1862",9,"red_thresholded",13,255,0,482.808,560.731,482.808,560.731,480,559,6,3,0.846,3315,3315,2.038,0.491,0.839,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1863",10,"red_thresholded",15,255,0,498.5,569.5,498.5,569.5,496,568,5,3,1,3825,3825,1.667,0.6,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1864",11,"red_thresholded",24,255,0,341.417,594.042,341.417,594.042,338,591,7,5,0.809,6120,6120,1.37,0.73,0.842,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1865",12,"red_thresholded",11,255,0,393.955,613.682,393.955,613.682,392,612,4,4,0.976,2805,2805,1.45,0.689,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1866",13,"red_thresholded",10,255,0,164.3,660.8,164.3,660.8,163,659,3,4,1,2550,2550,1.559,0.641,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1867",14,"red_thresholded",17,255,0,242.324,693.029,242.324,693.029,239,691,6,4,0.911,4335,4335,1.393,0.718,0.85,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1868",15,"red_thresholded",11,255,0,578.955,744.136,578.955,744.136,577,742,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1869",16,"red_thresholded",12,255,0,843.083,778.25,843.083,778.25,841,776,4,4,1,3060,3060,1.281,0.78,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1870",1,"red_thresholded",13,255,0,328.115,87.115,328.115,87.115,326,85,4,4,1,3315,3315,1.159,0.863,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1871",2,"red_thresholded",11,255,0,341.318,146.045,341.318,146.045,339,144,4,4,0.976,2805,2805,1.218,0.821,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1872",3,"red_thresholded",15,255,0,496.433,202.233,496.433,202.233,494,200,5,4,1,3825,3825,1.435,0.697,0.882,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1873",4,"red_thresholded",16,255,0,335.625,225.125,335.625,225.125,333,223,5,5,0.927,4080,4080,1.058,0.945,0.821,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1874",5,"red_thresholded",10,255,0,389,272.7,389,272.7,387,271,4,3,1,2550,2550,1.384,0.723,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1875",6,"red_thresholded",20,255,0,386.85,292.2,386.85,292.2,384,290,6,5,0.898,5100,5100,1.286,0.778,0.816,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1876",7,"red_thresholded",26,255,0,367.692,362.269,367.692,362.269,364,359,7,6,0.967,6630,6630,1.203,0.831,0.839,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1877",8,"red_thresholded",10,255,0,456.7,364.5,456.7,364.5,455,363,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1878",9,"red_thresholded",22,255,0,478.909,402.227,478.909,402.227,476,400,6,5,0.988,5610,5610,1.238,0.808,0.863,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1879",10,"red_thresholded",10,255,0,437.7,426.5,437.7,426.5,436,425,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1880",11,"red_thresholded",10,255,0,512.1,429.9,512.1,429.9,510,428,5,4,0.709,2550,2550,2.221,0.45,0.714,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1881",12,"red_thresholded",30,255,0,548.067,442.7,548.067,442.7,545,439,6,9,0.468,7650,7650,2.114,0.473,0.682,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1882",13,"red_thresholded",10,255,0,431,448,431,448,429,446,4,4,0.982,2550,2550,1.316,0.76,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1883",14,"red_thresholded",14,255,0,592.714,481.857,592.714,481.857,591,478,4,7,0.587,3570,3570,3.245,0.308,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1884",15,"red_thresholded",11,255,0,594.773,489.227,594.773,489.227,593,487,3,5,0.887,2805,2805,1.603,0.624,0.88,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1885",16,"red_thresholded",11,255,0,664.955,529.864,664.955,529.864,663,528,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1886",17,"red_thresholded",10,255,0,139.7,536.2,139.7,536.2,138,534,3,4,1,2550,2550,1.559,0.641,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1887",18,"red_thresholded",13,255,0,433.654,536.962,433.654,536.962,432,534,4,6,0.697,3315,3315,2.321,0.431,0.703,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1888",19,"red_thresholded",10,255,0,152.1,544,152.1,544,150,542,4,4,0.982,2550,2550,1.238,0.808,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1889",20,"red_thresholded",10,255,0,483.1,560.2,483.1,560.2,480,559,6,3,0.65,2550,2550,2.384,0.419,0.741,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1890",21,"red_thresholded",12,255,0,554,565.5,554,565.5,552,564,4,3,1,3060,3060,1.333,0.75,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1891",22,"red_thresholded",23,255,0,498.543,569.587,498.543,569.587,496,567,6,5,1,5865,5865,1.149,0.87,0.902,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1892",23,"red_thresholded",19,255,0,817.395,576.921,817.395,576.921,815,575,5,4,1,4845,4845,1.273,0.785,0.974,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1893",24,"red_thresholded",11,255,0,543.682,579.227,543.682,579.227,542,577,4,4,0.976,2805,2805,1.147,0.871,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1894",25,"red_thresholded",21,255,0,340.595,594.357,340.595,594.357,337,592,7,5,0.856,5355,5355,1.706,0.586,0.778,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1895",26,"red_thresholded",12,255,0,394,613.833,394,613.833,392,612,4,4,1,3060,3060,1.281,0.781,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1896",27,"red_thresholded",13,255,0,729.115,625.885,729.115,625.885,727,624,4,4,1,3315,3315,1.159,0.863,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1897",28,"red_thresholded",20,255,0,252.55,629.2,252.55,629.2,250,627,5,5,0.994,5100,5100,1.237,0.808,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1898",29,"red_thresholded",12,255,0,790.333,628.583,790.333,628.583,788,627,5,3,1,3060,3060,1.579,0.633,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1899",30,"red_thresholded",11,255,0,164.409,660.864,164.409,660.864,163,659,3,4,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1900",31,"red_thresholded",11,255,0,603.136,678.591,603.136,678.591,601,677,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1901",32,"red_thresholded",27,255,0,242.759,693.278,242.759,693.278,239,691,8,5,0.887,6885,6885,1.396,0.716,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1902",33,"red_thresholded",11,255,0,677.864,720.591,677.864,720.591,676,719,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1903",34,"red_thresholded",10,255,0,735,721.3,735,721.3,733,720,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1904",35,"red_thresholded",15,255,0,845.967,740.167,845.967,740.167,844,738,4,5,0.976,3825,3825,1.392,0.718,0.882,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1905",36,"red_thresholded",11,255,0,578.955,744.136,578.955,744.136,577,742,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1906",37,"red_thresholded",10,255,0,669,768.5,669,768.5,667,767,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1907",38,"red_thresholded",10,255,0,680,777.3,680,777.3,678,776,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1908",39,"red_thresholded",13,255,0,843.115,778.885,843.115,778.885,841,777,4,4,1,3315,3315,1.159,0.863,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1909",40,"red_thresholded",19,255,0,656.711,790.868,656.711,790.868,654,788,5,5,1,4845,4845,1.083,0.923,0.884,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1910",41,"red_thresholded",18,255,0,725.333,831.778,725.333,831.778,723,829,5,5,1,4590,4590,1.22,0.819,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1911",42,"red_thresholded",14,255,0,724,856,724,856,722,854,4,4,1,3570,3570,1.319,0.758,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_8_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1912",1,"red_thresholded",10,255,0,667.2,247.5,667.2,247.5,665,245,4,4,0.806,2550,2550,1.151,0.869,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1913",2,"red_thresholded",10,255,0,820.5,253.3,820.5,253.3,819,251,3,4,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1914",3,"red_thresholded",10,255,0,583.5,322.3,583.5,322.3,582,320,3,4,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1915",4,"red_thresholded",11,255,0,703.955,393.955,703.955,393.955,702,392,4,4,1,2805,2805,1.393,0.718,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1916",5,"red_thresholded",11,255,0,389.955,593.773,389.955,593.773,388,592,4,4,0.853,2805,2805,1.237,0.809,0.786,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1917",6,"red_thresholded",28,255,0,389.607,602.821,389.607,602.821,386,600,7,6,0.92,7140,7140,1.288,0.776,0.836,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1918",7,"red_thresholded",16,255,0,334.5,646.5,334.5,646.5,332,644,5,5,0.927,4080,4080,1.214,0.824,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1919",8,"red_thresholded",12,255,0,405.583,696.167,405.583,696.167,403,694,5,4,0.931,3060,3060,1.451,0.689,0.774,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"1920",1,"red_thresholded",13,255,0,857.5,3.654,857.5,3.654,855,2,5,3,1,3315,3315,1.622,0.617,0.929,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1921",2,"red_thresholded",13,255,0,639.192,39.115,639.192,39.115,637,37,4,5,0.846,3315,3315,1.5,0.667,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1922",3,"red_thresholded",11,255,0,611.045,75.864,611.045,75.864,609,74,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1923",4,"red_thresholded",11,255,0,642.5,75.5,642.5,75.5,640,74,5,3,0.976,2805,2805,1.469,0.681,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1924",5,"red_thresholded",18,255,0,820.278,106,820.278,106,818,104,5,4,1,4590,4590,1.218,0.821,0.947,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1925",6,"red_thresholded",10,255,0,770.7,165.2,770.7,165.2,769,163,4,4,0.887,2550,2550,1.304,0.767,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1926",7,"red_thresholded",13,255,0,789.654,220.423,789.654,220.423,787,218,5,4,0.922,3315,3315,1.306,0.766,0.839,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1927",8,"red_thresholded",18,255,0,667.222,247.056,667.222,247.056,665,245,5,5,0.832,4590,4590,1.016,0.984,0.837,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1928",9,"red_thresholded",10,255,0,656.9,250.1,656.9,250.1,655,248,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1929",10,"red_thresholded",11,255,0,820.682,253.318,820.682,253.318,819,251,4,4,0.976,2805,2805,1.035,0.966,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1930",11,"red_thresholded",19,255,0,583.605,322.079,583.605,322.079,581,320,5,4,1,4845,4845,1.273,0.785,0.974,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1931",12,"red_thresholded",14,255,0,649.143,350.214,649.143,350.214,647,348,4,4,1,3570,3570,1.239,0.807,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1932",13,"red_thresholded",16,255,0,680.75,374.875,680.75,374.875,678,373,5,4,1,4080,4080,1.15,0.869,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1933",14,"red_thresholded",10,255,0,704,393.6,704,393.6,702,392,4,3,0.887,2550,2550,1.285,0.778,0.87,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1934",15,"red_thresholded",37,255,0,686.635,402.527,686.635,402.527,683,399,7,7,0.881,9435,9435,1.213,0.824,0.851,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1935",16,"red_thresholded",40,255,0,633.4,436.35,633.4,436.35,628,432,10,8,0.613,10200,10200,2.636,0.379,0.777,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1936",17,"red_thresholded",10,255,0,593.3,465.2,593.3,465.2,592,463,3,4,1,2550,2550,1.559,0.641,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1937",18,"red_thresholded",13,255,0,399.5,541.808,399.5,541.808,398,539,3,5,0.956,3315,3315,1.551,0.645,0.929,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1938",19,"red_thresholded",10,255,0,582,615.3,582,615.3,580,614,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1939",20,"red_thresholded",10,255,0,402.7,627.6,402.7,627.6,401,626,4,3,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1940",21,"red_thresholded",27,255,0,398.5,656.278,398.5,656.278,395,653,7,6,0.772,6885,6885,1.314,0.761,0.794,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1941",22,"red_thresholded",18,255,0,514.167,704.778,514.167,704.778,512,701,5,7,0.487,4590,4590,1.845,0.542,0.667,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1942",23,"red_thresholded",11,255,0,523.864,708.045,523.864,708.045,521,706,5,4,0.715,2805,2805,1.815,0.551,0.733,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1943",24,"red_thresholded",36,255,0,510.5,715.028,510.5,715.028,507,711,8,8,0.53,9180,9180,1.412,0.708,0.72,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1944",25,"red_thresholded",25,255,0,484.66,715.1,484.66,715.1,479,713,10,5,0.424,6375,6375,2.746,0.364,0.685,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"1945",26,"red_thresholded",10,255,0,498.4,715.3,498.4,715.3,497,713,3,4,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_9_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
